column_1,column_2,column_3,column_4
1248,829429,983583,943632
1249,606712,494323,922619
1250,20333,908814,597099
1251,39841,981315,729344
1252,598361,674638,694376
1253,359164,946710,714377
1254,418944,845991,929660
1255,302043,136380,837345
1256,868052,32826,517514
1257,93756,434562,920843
1258,897084,365303,905275
1259,544593,68782,484016
1260,775466,981135,808040
1261,127623,282177,971733
1262,28294,733776,435390
1263,375145,410742,82871
1264,609396,980742,899797
1265,786736,129662,468958
1266,927733,464643,797389
1267,168080,262585,232393
1268,302590,307007,250487
1269,721548,717645,652696
1270,949909,643746,861803
1271,375054,250717,123277
1272,885839,548256,307620
1273,508561,774039,80927
1274,733157,728603,907485
1275,358068,487520,600301
1276,343802,404349,232980
1277,619257,32102,621847
1278,92644,309038,813386
1279,277958,67289,509249
1280,978934,930295,284114
1281,87340,145892,970494
1282,705230,352699,685552
1283,593242,438461,852549
1284,671430,149177,32995
1285,491555,136461,47644
1286,399426,897206,136501
1287,858614,203468,406645
1288,881085,959776,815278
1289,411889,864848,160930
1290,217950,112946,864237
1291,993388,941374,963538
1292,228160,182599,144118
1293,196273,274572,449237
1294,859528,748082,59514
1295,777818,880235,44525
1296,927103,857662,155652
1297,869086,157607,94574
1298,282622,971890,13731
1299,784571,634851,943212
1300,934789,572975,302054
1301,243901,161085,129500
1302,311855,958319,946199
1303,968610,968750,866499
1304,207860,764567,17807
1305,185733,991582,897973
1306,741818,935580,823084
1307,979498,511727,395235
1308,236929,382801,507762
1309,859574,846644,931481
1310,556148,239871,801192
1311,205361,758146,967503
1312,895855,37287,735867
1313,953233,913581,283871
1314,204133,623554,202571
1315,149382,812611,470140
1316,77565,534843,405374
1317,563378,291443,990940
1318,318715,284072,55143
1319,615597,474827,396250
1320,662235,629520,762044
1321,62587,273897,916912
1322,727377,119856,814482
1323,700188,708195,45085
1324,293576,487119,685165
1325,994103,943184,519586
1326,228164,490731,269284
1327,780264,424067,682003
1328,672742,481914,216598
1329,702381,247035,291529
1330,842545,175473,252240
1331,15487,120205,648246
1332,86975,570824,466805
1333,282500,608483,451347
1334,824560,744576,575203
1335,997018,302592,139926
1336,181377,816553,815804
1337,561697,785174,634328
1338,861260,950898,427602
1339,252681,279969,829883
1340,528484,110369,809421
1341,890519,133820,636400
1342,745396,297888,84910
1343,348141,659314,851108
1344,733325,269566,407580
1345,96779,798880,788203
1346,493000,806181,988343
1347,354710,653082,967904
1348,22309,644336,112117
1349,711686,63874,102724
1350,959548,661288,987268
1351,947875,150903,351443
1352,811799,471621,989570
1353,867606,226019,613115
1354,363190,297015,130871
1355,283082,361328,405201
1356,619238,621725,403340
1357,128150,773693,782928
1358,452306,686851,919417
1359,118652,971645,54098
1360,709203,87288,440957
1361,38444,812558,369116
1362,19674,785374,276751
1363,847169,955512,403209
1364,708402,421631,942692
1365,638986,453048,259645
1366,669766,924167,710194
1367,284078,822659,681440
1368,663232,148431,250012
1369,637369,728345,952681
1370,237467,977402,49048
1371,909021,329101,408976
1372,307137,858059,853228
1373,417792,813447,353197
1374,950155,699116,503786
1375,702009,894445,163937
1376,984809,942495,986029
1377,391631,651441,212098
1378,492706,72723,698109
1379,385873,167298,131422
1380,282933,667995,303280
1381,489072,866449,616268
1382,337245,444523,466514
1383,39794,944300,499961
1384,926409,768558,572723
1385,783015,540809,765206
1386,729871,189580,154525
1387,342047,723358,686774
1388,506794,971947,753101
1389,438140,333075,725130
1390,128651,293726,508600
1391,855265,661894,871650
1392,133544,291136,780554
1393,861895,303350,545434
1394,64668,649947,764639
1395,631935,785649,99061
1396,253929,506577,524005
1397,201542,465387,844527
1398,815142,400778,341681
1399,23021,929065,135100
1400,161576,883547,805241
1401,204291,472427,177643
1402,655237,319387,934041
1403,17538,637076,1535
1404,860944,150253,62091
1405,846783,981359,275465
1406,499775,995930,974722
1407,798190,527452,854715
1408,614357,638409,197154
1409,387642,190911,182335
1410,534895,782740,276086
1411,178465,47681,557269
1412,285540,404239,92257
1413,313978,584488,435093
1414,233617,593004,491258
1415,973798,383930,742970
1416,592879,432164,381078
1417,749454,367721,633312
1418,823465,17504,484023
1419,663444,647667,906361
1420,757363,38412,287134
1421,742784,995911,446332
1422,577284,334101,911544
1423,909128,838245,747646
1424,303082,732639,184276
1425,269486,574194,680699
1426,101743,407143,263600
1427,330406,649518,47579
1428,226660,246781,882543
1429,457773,427346,904381
1430,721236,922965,212163
1431,257181,266972,446078
1432,275075,875834,648730
1433,24461,221738,970794
1434,571233,442884,642201
1435,792522,173094,129912
1436,612585,343095,288486
1437,59059,4115,623847
1438,836007,793947,969479
1439,410232,584056,332528
1440,140132,711783,708842
1441,581814,561076,146776
1442,529444,174726,930588
1443,675966,901968,711100
1444,725270,123255,763852
1445,554719,653644,686974
1446,678801,607197,528303
1447,421228,23850,103764
1448,232493,815862,293841
1449,775659,334068,22160
1450,30421,61645,98317
1451,161042,372617,6189
1452,626981,534630,36255
1453,340272,66774,816340
1454,488065,380013,89846
1455,814468,969469,890794
1456,419660,918025,696816
1457,553200,882205,893284
1458,633606,345955,996849
1459,6222,624015,203899
1460,588872,200490,777345
1461,696196,732202,77219
1462,376032,370018,372786
1463,884649,773467,352171
1464,91289,539358,852208
1465,228691,471347,671740
1466,933083,203833,125960
1467,263288,809223,1389
1468,889432,803249,457904
1469,156069,166150,13386
1470,553198,708637,420287
1471,545445,746023,149063
1472,706174,131161,594694
1473,290314,443973,587819
1474,817599,185115,520528
1475,472093,290459,650842
1476,411635,838754,344181
1477,568279,200356,343108
1478,701903,51405,799612
1479,466928,441523,830254
1480,677902,121190,833901
1481,937663,758924,105799
1482,629344,949722,974356
1483,355724,890595,472011
1484,766036,545116,797685
1485,365952,572848,867317
1486,750415,291420,634898
1487,918068,905891,950341
1488,32268,269802,721277
1489,750896,294785,365456
1490,525173,159790,614819
1491,918686,876529,604820
1492,522054,177482,654500
1493,441703,441376,665119
1494,668149,821596,974163
1495,738124,893643,349249
1496,250708,705707,533357
1497,382946,191629,462034
1498,172515,58347,794717
1499,142455,627989,414598
1500,24317,385402,639442
1501,638825,688353,197713
1502,92436,23319,467491
1503,996774,746189,134811
1504,153012,902668,782258
1505,266466,118255,517775
1506,412605,568758,794244
1507,585594,355028,2165
1508,117342,686371,849931
1509,474108,111394,341013
1510,419108,538091,117945
1511,333377,676545,823474
1512,64368,337825,255747
1513,122174,395015,863381
1514,765816,55949,182618
1515,775789,139321,303383
1516,285974,240565,285175
1517,12027,331867,824095
1518,776430,708045,888393
1519,229248,585028,752136
1520,477372,476969,120460
1521,647068,908253,492709
1522,541549,394051,82437
1523,54794,590339,217968
1524,751484,31957,11468
1525,599614,959842,585717
1526,876675,201261,285855
1527,848426,286681,232880
1528,988726,953035,797551
1529,389955,877164,937039
1530,597362,649483,686031
1531,766625,215767,767516
1532,266365,753139,717565
1533,317903,211048,300933
1534,228684,990972,342598
1535,800811,791082,954870
1536,435007,512632,461944
1537,297623,755129,414334
1538,707226,35550,406438
1539,478263,32017,268743
1540,930888,15499,942143
1541,487540,161628,84256
1542,107861,269416,717392
1543,411176,112206,259620
1544,301021,336437,948862
1545,53421,970301,643427
1546,959203,411763,13076
1547,533485,536787,160854
1548,154564,243234,30787
1549,363455,129453,818082
1550,736684,458168,703389
1551,373794,785492,726303
1552,172028,536250,996922
1553,466918,66435,923021
1554,619672,334818,525448
1555,840656,217162,283280
1556,46412,79190,275501
1557,197564,698899,271823
1558,270836,180914,302706
1559,341133,742275,482771
1560,745653,550820,696193
1561,922664,818010,133053
1562,580813,717782,344823
1563,563295,14101,249328
1564,417401,409064,966288
1565,159342,299300,95413
1566,404463,232312,437150
1567,800263,310002,252058
1568,276573,609983,125460
1569,581214,289213,294351
1570,85901,227734,989904
1571,714061,221973,190981
1572,473426,703449,508373
1573,494870,712889,325829
1574,726505,653292,200712
1575,598214,416940,114491
1576,47364,566869,716595
1577,254657,331353,362161
1578,543388,755966,122689
1579,990723,788377,311630
1580,748869,553995,671097
1581,164976,284606,379591
1582,943137,701680,677646
1583,426090,793149,253073
1584,928346,283373,839103
1585,358332,68492,53809
1586,352066,503056,252825
1587,336662,134780,574542
1588,585617,76810,964002
1589,649681,779642,824484
1590,704251,250466,921960
1591,892581,843246,843072
1592,605970,852269,834817
1593,798904,747325,908583
1594,817512,221542,647652
1595,739231,147005,158260
1596,265137,736417,977350
1597,4962,347758,615826
1598,746141,344032,467147
1599,866253,109425,472152
1600,672661,222587,666577
1601,593737,882269,254005
1602,144219,994932,217033
1603,38020,854230,78841
1604,864425,95837,583854
1605,335606,337950,491955
1606,589968,764446,886148
1607,492550,236012,189355
1608,291959,655186,55821
1609,559104,292149,829992
1610,764801,503207,125430
1611,563956,732814,479231
1612,644266,338245,330584
1613,672989,633199,221967
1614,900814,9390,796638
1615,347523,41096,506716
1616,347481,133056,222620
1617,407607,593274,315176
1618,845018,674675,938978
1619,204116,238282,639386
1620,803084,788684,631938
1621,523831,802083,522247
1622,508011,881467,68050
1623,758853,549696,129932
1624,490979,767337,554760
1625,5242,884395,317947
1626,692059,989686,302117
1627,246193,471546,145857
1628,958890,561837,565713
1629,135315,480409,871022
1630,552956,559037,373444
1631,266054,68474,175232
1632,599836,116911,738646
1633,577485,790020,370346
1634,370928,499381,722020
1635,33969,412425,67827
1636,697323,52115,607589
1637,156296,108042,230834
1638,293193,167838,712750
1639,957165,540974,308386
1640,879825,328718,875849
1641,408750,813275,253638
1642,877314,827487,765726
1643,691809,768037,916761
1644,224025,796357,182163
1645,471850,209056,773603
1646,902059,541457,224756
1647,935891,716612,399632
1648,377028,765578,289143
1649,134568,387720,450884
1650,813084,391061,333907
1651,380424,531557,751275
1652,8768,7896,486604
1653,988398,814647,514996
1654,675791,471496,89123
1655,606149,513345,737635
1656,653333,849852,196178
1657,389510,861236,714163
1658,806376,723634,929116
1659,582363,425527,433299
1660,775619,559449,65522
1661,762178,852448,136925
1662,145821,963509,787466
1663,136344,616777,643737
1664,668258,939832,693841
1665,167425,342395,552737
1666,73130,894835,995942
1667,446709,957107,806247
1668,157913,272689,38261
1669,267140,290931,857063
1670,881830,316986,260076
1671,803035,275151,682829
1672,862193,306892,652803
1673,245772,122311,995078
1674,16527,837249,109761
1675,527908,959108,383512
1676,446018,908291,839029
1677,788997,455459,484560
1678,37797,509641,221960
1679,216877,235140,176651
1680,992551,104707,666183
1681,492075,418136,320231
1682,697334,599129,761961
1683,933177,691120,685133
1684,438089,507833,780737
1685,726466,955939,924064
1686,160492,766314,887186
1687,823058,941768,782395
1688,180219,529634,974183
1689,47830,801054,903555
1690,500118,639401,788578
1691,122734,787914,449980
1692,894741,157995,144018
1693,515254,756443,20069
1694,654467,150412,127571
1695,317082,298649,259200
1696,55945,2922,784798
1697,402317,648828,511736
1698,530820,621081,807473
1699,852980,66174,88118
1700,623557,656463,417666
1701,526568,65353,205403
1702,469575,608834,378352
1703,568773,918585,826335
1704,883163,942274,617812
1705,221858,904099,977611
1706,195543,286114,749835
1707,300637,917282,178046
1708,106339,952153,314641
1709,359061,402021,226568
1710,297544,566831,366007
1711,950102,824192,957792
1712,960762,316207,960571
1713,956355,488290,663363
1714,707485,48237,752180
1715,206129,962303,914702
1716,449539,90483,969799
1717,185372,128040,849892
1718,184859,249308,656903
1719,204460,267205,227740
1720,206399,52797,316652
1721,302326,185026,470456
1722,446859,405612,248926
1723,546799,281242,604600
1724,687073,58908,300967
1725,265731,268304,35563
1726,810926,427417,727200
1727,447635,802385,901365
1728,715954,113008,329506
1729,516154,643371,677182
1730,397659,4096,866292
1731,831181,792404,654343
1732,327967,867377,132661
1733,323508,431059,675925
1734,803628,393612,599164
1735,346300,545728,821090
1736,758592,655903,395652
1737,178360,769736,277594
1738,382256,698854,93922
1739,173909,646726,951817
1740,448484,507631,869156
1741,283810,714379,951862
1742,300188,240720,741710
1743,814368,32922,431524
1744,467866,93124,356707
1745,916979,570404,265063
1746,234080,713087,231866
1747,70715,761946,811436
1748,497365,971812,972106
1749,604067,645000,42672
1750,491700,276947,389596
1751,19875,282000,737794
1752,577608,583034,402382
1753,903055,350845,633181
1754,42230,147385,98520
1755,877483,594944,421820
1756,323653,319865,723724
1757,623805,705896,998290
1758,791917,277642,409195
1759,863795,978848,455231
1760,624178,908436,805048
1761,901306,183120,386593
1762,651978,254078,941529
1763,956182,20839,729165
1764,52929,785117,192012
1765,770028,504162,966213
1766,290443,157648,146672
1767,805446,900861,480194
1768,659433,636624,481958
1769,167053,915691,946553
1770,620110,92580,630253
1771,64225,492475,902260
1772,914877,723397,420412
1773,848184,222993,848156
1774,613220,684438,993374
1775,986202,449011,703171
1776,784796,330213,384540
1777,355324,845269,896573
1778,750060,181969,203258
1779,70178,853448,993244
1780,160096,191533,782994
1781,40404,979401,664757
1782,508321,185516,57537
1783,536774,331648,65338
1784,829024,587598,78874
1785,379189,490367,675931
1786,866931,728743,616527
1787,129297,81740,580007
1788,975902,119174,885070
1789,411295,254009,854404
1790,448615,424233,486915
1791,867536,559019,917718
1792,857863,718375,222821
1793,840826,451167,974016
1794,509655,119144,597076
